"A-8"|Yes|"79600931"|"130056468"
"A-2-4"|No |"79600933"|"130056473"
"A-1-b"|Yes|"79600933"|"130056472"
"A-1-a"|No |"79600933"|"130056471"
"A-7-5"|Yes|"79600929"|"130056465"
"A-7-6"|Yes|"79600196"|"130055228"
"A-7-6"|Yes|"79600197"|"130055229"
"A-7-6"|Yes|"79600198"|"130055230"
"A-7-6"|Yes|"79600199"|"130055231"
"A-7-6"|Yes|"79600205"|"130055240"
"A-7-6"|Yes|"79600207"|"130055242"
"A-6"|No |"79600202"|"130055235"
"A-7-6"|Yes|"79600202"|"130055234"
"A-7-6"|No |"79600204"|"130055238"
"A-6"|Yes|"79600204"|"130055239"
"A-6"|Yes|"79600206"|"130055241"
"A-8"|Yes|"79600200"|"130055232"
"A-7-6"|No |"79600203"|"130055236"
"A-6"|Yes|"79600203"|"130055237"
"A-7-6"|Yes|"79600201"|"130055233"
"A-2-7"|Yes|"79600211"|"130055247"
"A-7-6"|No |"79600211"|"130055248"
"A-7-6"|Yes|"79600209"|"130055245"
"A-6"|Yes|"79600208"|"130055243"
"A-7-6"|No |"79600208"|"130055244"
"A-7-6"|Yes|"79600210"|"130055246"
"A-6"|No |"79600215"|"130055253"
"A-7-6"|Yes|"79600215"|"130055254"
"A-7-6"|Yes|"79600212"|"130055249"
"A-6"|Yes|"79600214"|"130055251"
"A-7-6"|No |"79600214"|"130055252"
"A-7-6"|Yes|"79600213"|"130055250"
"A-7-6"|Yes|"79600216"|"130055255"
"A-7-6"|No |"79600220"|"130055260"
"A-6"|Yes|"79600220"|"130055261"
"A-4"|No |"79600218"|"130055257"
"A-2-4"|Yes|"79600218"|"130055258"
"A-1-a"|No |"79600221"|"130055264"
"A-2-4"|No |"79600221"|"130055263"
"A-1-b"|Yes|"79600221"|"130055262"
"A-8"|Yes|"79600219"|"130055259"
"A-7-5"|Yes|"79600217"|"130055256"
"A-7-6"|Yes|"79600222"|"130055265"
